id,datetime,time.lag,step,x,y,gps.accuracy
JM019,2015-12-30T10:32:00Z,20100,35.6931366,820554,1604594,9
AM018,2015-12-30T10:47:00Z,19320,0,816715,1604577,NA
AM015,2015-12-30T23:50:00Z,51420,0,818133,1606950,NA
AF017,2015-12-30T23:54:00Z,51960,0,819574,1607707,NA
JM013,2015-12-31T00:34:00Z,52260,0,820977,1612513,NA
JM019,2015-12-31T01:15:00Z,52980,18.02775638,820544,1604579,3
AM018,2015-12-31T01:48:00Z,54060,0,816715,1604577,NA
AF017,2015-12-31T03:50:00Z,14160,0,819574,1607707,NA
AM015,2015-12-31T04:02:00Z,15120,0,818133,1606950,NA
AF017,2016-01-02T00:08:00Z,159480,0,819574,1607707,NA
JM019,2016-01-02T00:21:00Z,169560,22.09072203,820546,1604557,4
AM018,2016-01-02T00:41:00Z,168780,66.28725368,816728,1604642,3
AM015,2016-01-02T02:30:00Z,167280,350.8874463,817934,1607239,4
AM018,2016-01-02T04:44:00Z,14580,56.22277119,816672,1604647,6
JM013,2016-01-02T04:50:00Z,188160,458.1091573,820519,1612503,3
JM019,2016-01-02T05:28:00Z,18420,0,820546,1604557,NA
AF017,2016-01-02T05:30:00Z,19320,0,819574,1607707,NA
AM015,2016-01-02T06:42:00Z,15120,331.3442319,818244,1607356,5
AF017,2016-01-02T09:10:00Z,13200,0,819574,1607707,NA
JM013,2016-01-02T09:45:00Z,17700,0,820519,1612503,NA
JM019,2016-01-02T10:05:00Z,16620,0,820546,1604557,NA
AM015,2016-01-02T10:38:00Z,14160,0,818244,1607356,NA
AF017,2016-01-02T12:31:00Z,12060,0,819574,1607707,NA
JM013,2016-01-02T12:46:00Z,10860,0,820519,1612503,NA
AF017,2016-01-02T23:45:00Z,40440,0,819574,1607707,NA
JM019,2016-01-02T23:57:00Z,49920,0,820546,1604557,NA
JM013,2016-01-03T00:05:00Z,40740,0,820519,1612503,NA
AM015,2016-01-03T00:35:00Z,50220,0,818244,1607356,NA
AM018,2016-01-03T00:39:00Z,71700,15.13274595,816670,1604662,4
AF017,2016-01-03T04:22:00Z,16620,0,819574,1607707,NA
JM019,2016-01-03T04:39:00Z,16920,0,820546,1604557,NA
AM018,2016-01-03T05:02:00Z,15780,0,816670,1604662,NA
JM013,2016-01-03T05:05:00Z,1.80E+04,0,820519,1612503,4
AM015,2016-01-03T05:20:00Z,17100,0,818244,1607356,NA
AM015,2016-01-03T10:58:00Z,20280,116.8417734,818360,1607370,3
AF017,2016-01-03T11:20:00Z,25080,138.5388032,819467,1607619,5
JM019,2016-01-03T11:45:00Z,25560,0,820546,1604557,NA
AM015,2016-01-04T00:10:00Z,47520,0,818360,1607370,NA
AF017,2016-01-04T00:23:00Z,46980,0,819467,1607619,NA
AM018,2016-01-04T00:24:00Z,69720,0,816670,1604662,NA
JM013,2016-01-04T00:50:00Z,71100,0,820519,1612503,NA
JM019,2016-01-04T00:52:00Z,47220,0,820546,1604557,NA
AM015,2016-01-04T04:35:00Z,15900,0,818360,1607370,NA
AF017,2016-01-04T04:39:00Z,15360,0,819467,1607619,NA
AM018,2016-01-04T04:41:00Z,15420,0,816670,1604662,NA
JM013,2016-01-04T05:09:00Z,15540,0,820519,1612503,NA
JM019,2016-01-04T05:10:00Z,15480,0,820546,1604557,NA
AM015,2016-01-04T10:10:00Z,20100,0,818360,1607370,NA
AM018,2016-01-04T10:28:00Z,20820,0,816670,1604662,NA
JM019,2016-01-04T10:35:00Z,19500,0,820546,1604557,NA
AF017,2016-01-04T10:48:00Z,22140,145.0310312,819322,1607616,3
AM015,2016-01-04T23:50:00Z,49200,0,818360,1607370,NA
AF017,2016-01-04T23:54:00Z,47160,16.2788206,819310,1607627,3
JM019,2016-01-05T00:20:00Z,49500,0,820546,1604557,NA
AM018,2016-01-05T00:53:00Z,51900,0,816670,1604662,NA
JM013,2016-01-05T01:09:00Z,7.20E+04,512.6451014,820025,1612640,4
AM015,2016-01-05T04:22:00Z,16320,417.3116342,818553,1607740,6
JM013,2016-01-05T05:30:00Z,15660,144.6271067,819936,1612526,3
JM019,2016-01-05T05:40:00Z,19200,0,820546,1604557,NA
AF017,2016-01-05T06:35:00Z,24060,21.9317122,819290,1607636,3
AM018,2016-01-05T07:42:00Z,24540,0,816670,1604662,NA
JM013,2016-01-05T10:43:00Z,18780,158.7765726,819793,1612457,3
AF017,2016-01-05T11:25:00Z,17400,24.59674775,819312,1607625,3
AM015,2016-01-05T11:45:00Z,26580,202.0717694,818745,1607677,7
JM019,2016-01-05T12:16:00Z,23760,0,820546,1604557,NA
AM015,2016-01-05T13:00:00Z,4500,114.4901743,818797,1607575,NA
AF017,2016-01-05T23:53:00Z,44880,0,819312,1607625,NA
JM013,2016-01-06T00:53:00Z,5.10E+04,32.20248438,819767,1612438,3
AM015,2016-01-06T02:03:00Z,46980,128.724512,818704,1607486,3
JM019,2016-01-06T02:49:00Z,52380,0,820546,1604557,NA
AF017,2016-01-06T04:42:00Z,17340,0,819312,1607625,NA
JM013,2016-01-06T06:30:00Z,20220,190.7065809,819587,1612501,3
AM015,2016-01-06T06:40:00Z,16620,0,818704,1607486,NA
JM019,2016-01-06T08:07:00Z,19080,147.122398,820552,1604704,4
AM015,2016-01-06T10:14:00Z,12840,0,818704,1607486,NA
JM019,2016-01-06T11:13:00Z,11160,0,820552,1604704,NA
JM013,2016-01-06T11:28:00Z,17880,468.1132342,819726,1612948,3
AM018,2016-01-06T12:01:01Z,101941,36.23534186,816687,1604694,5
AF017,2016-01-06T12:26:00Z,27840,0,819312,1607625,NA
AM018,2016-01-06T16:59:00Z,17879,220.4835595,816489,1604597,9
AF017,2016-01-06T23:49:00Z,40980,0,819312,1607625,NA
AM015,2016-01-07T00:01:00Z,49620,0,818704,1607486,NA
JM019,2016-01-07T00:42:00Z,48540,0,820552,1604704,NA
JM013,2016-01-07T00:43:00Z,47700,0,819726,1612948,NA
AM018,2016-01-07T01:07:00Z,29280,244.1823089,816708,1604705,3
AM018,2016-01-07T05:01:00Z,14040,0,816708,1604705,NA
AM015,2016-01-07T05:34:00Z,19980,95.34149149,818725,1607579,4
JM013,2016-01-07T05:38:00Z,17700,49.16299421,819677,1612944,4
AF017,2016-01-07T06:14:00Z,23100,0,819312,1607625,NA
JM019,2016-01-07T06:36:00Z,21240,0,820552,1604704,NA
JM013,2016-01-07T10:16:00Z,16680,0,819677,1612944,NA
AM018,2016-01-07T10:25:00Z,19440,0,816708,1604705,NA
AF017,2016-01-07T10:49:00Z,16500,0,819312,1607625,NA
JM019,2016-01-07T11:11:00Z,16500,0,820552,1604704,NA
AM015,2016-01-08T00:09:00Z,66900,249.4674327,818928,1607434,6
AF017,2016-01-08T00:13:00Z,48240,4,819308,1607625,4
JM013,2016-01-08T00:53:00Z,52620,0,819677,1612944,NA
JM019,2016-01-08T00:59:00Z,49680,0,820552,1604704,NA
AM018,2016-01-08T01:04:00Z,52740,0,816708,1604705,NA
AF017,2016-01-08T04:39:00Z,15960,0,819308,1607625,NA
AM015,2016-01-08T04:45:00Z,16560,0,818928,1607434,NA
JM013,2016-01-08T05:13:00Z,15600,0,819677,1612944,NA
JM019,2016-01-08T05:20:00Z,15660,0,820552,1604704,NA
AM018,2016-01-08T05:56:00Z,17520,0,816708,1604705,NA
AF017,2016-01-08T10:13:00Z,20040,32.984845,819276,1607617,3
AM015,2016-01-08T10:14:00Z,19740,198.4363878,818767,1607318,3
JM013,2016-01-08T10:46:00Z,19980,0,819677,1612944,NA
JM019,2016-01-08T10:50:00Z,19800,0,820552,1604704,NA
AM018,2016-01-08T11:01:00Z,18300,0,816708,1604705,NA
AF017,2016-01-08T23:55:00Z,49320,41.23105626,819316,1607627,3
AM015,2016-01-09T00:04:00Z,49800,0,818767,1607318,NA
JM013,2016-01-09T00:35:00Z,49740,0,819677,1612944,NA
JM019,2016-01-09T00:45:00Z,50100,0,820552,1604704,NA
AM018,2016-01-09T00:52:00Z,49860,389.8320151,816795,1605085,4
AM015,2016-01-09T04:34:00Z,16200,103.5857133,818756,1607421,5
AF017,2016-01-09T04:38:00Z,16980,26.2488095,819299,1607647,3
AM018,2016-01-09T04:50:00Z,14280,37.01351105,816758,1605086,6
JM019,2016-01-09T05:13:00Z,16080,0,820552,1604704,NA
JM013,2016-01-09T05:14:00Z,16740,0,819677,1612944,NA
AF017,2016-01-09T10:06:00Z,19680,50.24937811,819304,1607597,3
JM013,2016-01-09T10:44:00Z,19800,0,819677,1612944,NA
AM018,2016-01-09T10:49:00Z,21540,363.6660556,817121,1605108,4
JM019,2016-01-09T11:42:00Z,23340,0,820552,1604704,NA
AF017,2016-01-09T12:01:00Z,6900,0,819304,1607597,NA
AF017,2016-01-09T23:45:00Z,42240,0,819304,1607597,NA
AM018,2016-01-10T00:07:00Z,47880,55.90169944,817162,1605146,7
AM015,2016-01-10T00:25:00Z,71460,372.5224825,818554,1607734,5
JM013,2016-01-10T00:40:00Z,50160,0,819677,1612944,NA
JM019,2016-01-10T01:15:00Z,48780,0,820552,1604704,NA
AF017,2016-01-10T04:26:00Z,16860,0,819304,1607597,NA
AM018,2016-01-10T04:37:00Z,16200,0,817162,1605146,NA
AM015,2016-01-10T04:47:00Z,15720,0,818554,1607734,6
JM013,2016-01-10T05:16:00Z,16560,0,819677,1612944,NA
JM019,2016-01-10T05:35:00Z,15600,0,820552,1604704,NA
AF017,2016-01-10T10:18:00Z,21120,0,819304,1607597,NA
JM013,2016-01-10T10:44:00Z,19680,0,819677,1612944,NA
AM018,2016-01-10T10:55:00Z,22680,53.33854141,817189,1605192,6
JM019,2016-01-10T12:41:00Z,25560,0,820552,1604704,NA
AM015,2016-01-10T13:09:00Z,30120,117,818446,1607779,4
AM015,2016-01-11T00:02:00Z,39180,55.54277631,818500,1607792,4
JM013,2016-01-11T00:12:00Z,48480,0,819677,1612944,NA
JM019,2016-01-11T00:49:00Z,43680,0,820552,1604704,NA
AM018,2016-01-11T02:07:00Z,54720,92.34717104,817281,1605200,4
AF017,2016-01-11T04:30:00Z,65520,0,819304,1607597,NA
AM015,2016-01-11T04:53:00Z,17460,45.17742799,818460,1607771,5
JM013,2016-01-11T05:15:00Z,18180,0,819677,1612944,NA
JM019,2016-01-11T05:36:00Z,17220,0,820552,1604704,NA
AM018,2016-01-11T07:14:00Z,18420,93,817374,1605200,NA
AM018,2016-01-11T10:19:00Z,11100,114.0701539,817260,1605204,12
AM015,2016-01-11T10:36:00Z,20580,41.86884283,818487,1607803,5
AF017,2016-01-11T10:52:00Z,22920,0,819304,1607597,NA
JM019,2016-01-11T11:16:00Z,20400,0,820552,1604704,NA
JM013,2016-01-11T11:17:00Z,21720,0,819677,1612944,NA
AF017,2016-01-12T00:14:00Z,48120,30.01666204,819319,1607623,5
AM015,2016-01-12T00:32:00Z,50160,29.96664813,818474,1607776,7
JM013,2016-01-12T01:02:00Z,49500,0,819677,1612944,NA
JM019,2016-01-12T01:04:00Z,49680,0,820552,1604704,NA
AM018,2016-01-12T01:59:00Z,56400,13.41640786,817272,1605210,5
AF017,2016-01-12T04:41:00Z,16020,5.099019514,819318,1607618,3
AM015,2016-01-12T04:56:00Z,15840,19.84943324,818489,1607789,3
JM013,2016-01-12T05:30:00Z,16080,0,819677,1612944,NA
JM019,2016-01-12T05:49:00Z,17100,0,820552,1604704,NA
AM018,2016-01-12T07:54:00Z,21300,0,817272,1605210,NA
AF017,2016-01-12T10:24:00Z,20580,118.1185845,819214,1607562,3
AM015,2016-01-12T10:29:00Z,19980,10.77032961,818499,1607785,4
JM013,2016-01-12T11:06:00Z,20160,0,819677,1612944,NA
JM019,2016-01-12T11:20:00Z,19860,0,820552,1604704,NA
AM018,2016-01-12T12:45:00Z,17460,226.291847,817474,1605312,14
AM015,2016-01-13T00:45:00Z,51360,0,818499,1607785,NA
AM018,2016-01-13T00:48:00Z,43380,17.72004515,817469,1605329,9
JM019,2016-01-13T01:25:00Z,50700,0,820552,1604704,NA
AF017,2016-01-13T01:31:00Z,54420,45.88027899,819227,1607518,5
JM013,2016-01-13T02:03:00Z,53820,0,819677,1612944,NA
AM015,2016-01-13T04:44:00Z,14340,0,818499,1607785,NA
AM018,2016-01-13T06:04:00Z,18960,0,817469,1605329,NA
JM019,2016-01-13T06:08:00Z,16980,0,820552,1604704,NA
AF017,2016-01-13T06:44:00Z,18780,158.1518258,819073,1607482,4
JM013,2016-01-13T07:28:00Z,19500,0,819677,1612944,NA
AM015,2016-01-13T10:50:00Z,21960,0,818499,1607785,NA
AM018,2016-01-13T10:55:00Z,17460,31.32091953,817460,1605299,4
JM019,2016-01-13T11:21:00Z,18780,0,820552,1604704,NA
AF017,2016-01-13T11:32:00Z,17280,151.1191583,819219,1607521,3
JM013,2016-01-13T12:08:00Z,16800,0,819677,1612944,NA
AF017,2016-01-13T23:48:00Z,44160,0,819219,1607521,NA
AM015,2016-01-14T00:00:00Z,47400,0,818499,1607785,NA
AM018,2016-01-14T00:35:00Z,49200,0,817460,1605299,3
JM019,2016-01-14T00:37:00Z,47760,0,820552,1604704,NA
JM013,2016-01-14T00:41:00Z,45180,0,819677,1612944,NA
AF017,2016-01-14T04:15:00Z,16020,0,819219,1607521,NA
AM015,2016-01-14T04:41:00Z,16860,0,818499,1607785,NA
JM013,2016-01-14T04:48:00Z,14820,0,819677,1612944,NA
AM018,2016-01-14T05:09:00Z,16440,0,817460,1605299,NA
JM019,2016-01-14T05:20:00Z,16980,0,820552,1604704,NA
AM018,2016-01-14T09:47:00Z,16680,0,817460,1605299,6
AF017,2016-01-14T10:33:00Z,22680,160.0781059,819319,1607646,3
AM015,2016-01-14T10:40:00Z,21540,0,818499,1607785,NA
JM013,2016-01-14T11:13:00Z,23100,0,819677,1612944,NA
JM019,2016-01-14T11:25:00Z,21900,0,820552,1604704,NA
JM019,2016-01-15T00:06:00Z,45660,0,820552,1604704,NA
AF017,2016-01-15T00:19:00Z,49560,119.6703806,819408,1607566,8
AM018,2016-01-15T00:43:00Z,53760,0,817460,1605299,NA
AM015,2016-01-15T00:53:00Z,51180,0,818499,1607785,NA
JM013,2016-01-15T01:17:00Z,50640,0,819677,1612944,NA
AF017,2016-01-15T04:39:00Z,15600,103.247276,819480,1607640,4
AM015,2016-01-15T05:05:00Z,15120,10.44030651,818489,1607782,4
JM019,2016-01-15T05:11:00Z,18300,0,820552,1604704,NA
AM018,2016-01-15T05:43:00Z,1.80E+04,0,817460,1605299,NA
JM013,2016-01-15T05:44:00Z,16020,0,819677,1612944,NA
JM019,2016-01-15T10:08:00Z,17820,0,820552,1604704,NA
AF017,2016-01-15T10:26:00Z,20820,92.76313923,819542,1607709,4
AM018,2016-01-15T10:38:00Z,17700,0,817460,1605299,NA
AM015,2016-01-15T11:14:00Z,22140,0,818489,1607782,NA
AF017,2016-01-16T00:01:00Z,48900,0,819542,1607709,3
AM015,2016-01-16T00:03:00Z,46140,0,818489,1607782,NA
JM013,2016-01-16T00:36:00Z,67920,0,819677,1612944,NA
JM019,2016-01-16T00:36:00Z,52080,0,820552,1604704,NA
AM018,2016-01-16T01:05:00Z,52020,0,817460,1605299,NA
AM015,2016-01-16T04:17:00Z,15240,0,818489,1607782,NA
AF017,2016-01-16T04:39:00Z,16680,0,819542,1607709,NA
JM019,2016-01-16T04:55:00Z,15540,0,820552,1604704,NA
JM013,2016-01-16T05:10:00Z,16440,0,819677,1612944,NA
AM018,2016-01-16T05:36:00Z,16260,0,817460,1605299,NA
AF017,2016-01-16T10:54:00Z,22500,290.2585055,819327,1607514,3
JM013,2016-01-16T11:29:00Z,22740,0,819677,1612944,NA
AM015,2016-01-16T12:08:00Z,28260,0,818489,1607782,NA
JM019,2016-01-16T12:43:00Z,28080,0,820552,1604704,NA
AF017,2016-01-16T23:58:00Z,47040,38.83297568,819289,1607522,3
JM013,2016-01-17T00:36:00Z,47220,0,819677,1612944,NA
AM015,2016-01-17T00:45:00Z,45420,9.433981132,818494,1607790,3
JM019,2016-01-17T01:23:00Z,45600,0,820552,1604704,NA
AM018,2016-01-17T02:30:00Z,75240,702.9004197,818098,1605004,5
JM013,2016-01-17T04:37:00Z,14460,0,819677,1612944,NA
AM015,2016-01-17T04:54:00Z,14940,0,818494,1607790,NA
AF017,2016-01-17T05:10:00Z,18720,6.403124237,819293,1607517,4
JM019,2016-01-17T05:32:00Z,14940,0,820552,1604704,NA
AM018,2016-01-17T08:15:00Z,20700,549.5316187,818057,1605552,6
JM013,2016-01-17T09:33:00Z,17760,0,819677,1612944,NA
AM015,2016-01-17T10:10:00Z,18960,2.236067977,818495,1607792,3
AF017,2016-01-17T10:17:00Z,18420,0,819293,1607517,NA
JM019,2016-01-17T11:09:00Z,20220,0,820552,1604704,NA
AM018,2016-01-17T11:10:00Z,10500,0,818057,1605552,NA
AF017,2016-01-17T23:52:00Z,48900,17.20465053,819307,1607527,5
AM015,2016-01-18T00:31:00Z,51660,0,818495,1607792,NA
JM013,2016-01-18T00:32:00Z,53940,0,819677,1612944,NA
AM018,2016-01-18T00:59:00Z,49740,230.7899478,817957,1605344,3
JM019,2016-01-18T01:23:00Z,51240,0,820552,1604704,NA
AF017,2016-01-18T04:25:00Z,16380,22.36067977,819285,1607531,4
AM018,2016-01-18T04:37:00Z,13080,0,817957,1605344,NA
AM015,2016-01-18T04:47:00Z,15360,2.828427125,818497,1607790,4
JM013,2016-01-18T04:57:00Z,15900,0,819677,1612944,NA
JM019,2016-01-18T05:38:00Z,15300,0,820552,1604704,NA
AF017,2016-01-18T09:30:00Z,18300,102.5914226,819215,1607606,4
AM018,2016-01-18T09:31:00Z,17640,0,817957,1605344,NA
JM013,2016-01-18T10:00:00Z,18180,0,819677,1612944,NA
AM015,2016-01-18T11:25:00Z,23880,0,818497,1607790,NA
JM019,2016-01-18T11:58:00Z,22800,0,820552,1604704,NA
AM015,2016-01-18T23:57:00Z,45120,0,818497,1607790,NA
AM018,2016-01-19T00:12:00Z,52860,20.02498439,817956,1605324,6
JM019,2016-01-19T00:31:00Z,45180,0,820552,1604704,NA
AF017,2016-01-19T00:35:00Z,54300,96.20810777,819145,1607540,5
JM013,2016-01-19T01:10:00Z,54600,0,819677,1612944,NA
AM018,2016-01-19T04:48:00Z,16560,18.43908891,817942,1605336,4
AM015,2016-01-19T04:49:00Z,17520,0,818497,1607790,NA
JM019,2016-01-19T05:24:00Z,17580,0,820552,1604704,NA
AF017,2016-01-19T05:30:00Z,17700,223.9866067,818976,1607393,3
JM013,2016-01-19T06:25:00Z,18900,0,819677,1612944,NA
AM018,2016-01-19T09:39:00Z,17460,0,817942,1605336,NA
AM015,2016-01-19T09:50:00Z,18060,0,818497,1607790,NA
AF017,2016-01-19T10:10:00Z,16800,209.4683747,818782,1607314,4
JM019,2016-01-19T10:22:00Z,17880,0,820552,1604704,NA
JM013,2016-01-19T10:58:00Z,16380,0,819677,1612944,NA
AM015,2016-01-20T00:00:00Z,5.10E+04,0,818497,1607790,NA
AF017,2016-01-20T00:27:00Z,51420,133.0338303,818779,1607181,4
JM019,2016-01-20T00:42:00Z,51600,0,820552,1604704,NA
AM018,2016-01-20T00:59:00Z,55200,39.56008089,817953,1605374,6
JM013,2016-01-20T01:03:00Z,50700,0,819677,1612944,NA
AM015,2016-01-20T04:40:00Z,16800,0,818497,1607790,NA
AF017,2016-01-20T04:43:00Z,15360,24.08318916,818781,1607157,12
JM019,2016-01-20T05:10:00Z,16080,0,820552,1604704,NA
AM018,2016-01-20T05:15:00Z,15360,62.36986452,817940,1605435,7
JM013,2016-01-20T05:17:00Z,15240,0,819677,1612944,NA
AM015,2016-01-20T09:35:00Z,17700,0,818497,1607790,NA
AF017,2016-01-20T09:44:00Z,18060,0,818781,1607157,NA
AM018,2016-01-20T10:10:00Z,17700,458.5738763,817489,1605352,4
JM019,2016-01-20T10:15:00Z,18300,0,820552,1604704,NA
JM013,2016-01-20T10:27:00Z,18600,0,819677,1612944,NA
AM015,2016-01-20T23:45:00Z,5.10E+04,0,818497,1607790,NA
JM019,2016-01-21T00:20:00Z,50700,0,820552,1604704,NA
JM013,2016-01-21T00:35:00Z,50880,0,819677,1612944,NA
AM018,2016-01-21T02:09:00Z,57540,58.6003413,817464,1605299,3
AF017,2016-01-21T02:11:00Z,59220,343.0830803,818972,1606872,4
AM015,2016-01-21T04:40:00Z,17700,0,818497,1607790,NA
JM013,2016-01-21T04:43:00Z,14880,0,819677,1612944,NA
JM019,2016-01-21T05:00:00Z,16800,0,820552,1604704,NA
AF017,2016-01-21T05:30:00Z,11940,0,818972,1606872,NA
AM018,2016-01-21T06:04:00Z,14100,0,817464,1605299,NA
AM015,2016-01-21T09:35:00Z,17700,0,818497,1607790,NA
AF017,2016-01-21T09:38:00Z,14880,0,818972,1606872,NA
JM019,2016-01-21T10:00:00Z,1.80E+04,0,820552,1604704,NA
JM013,2016-01-21T10:04:00Z,19260,0,819677,1612944,NA
AM018,2016-01-21T11:25:00Z,19260,385.3336217,817113,1605140,3
AM015,2016-01-21T23:45:00Z,5.10E+04,0,818497,1607790,NA
AF017,2016-01-22T00:06:00Z,52080,157.4579309,818984,1607029,4
JM019,2016-01-22T00:13:00Z,51180,0,820552,1604704,NA
JM013,2016-01-22T00:55:00Z,53460,0,819677,1612944,NA
AM018,2016-01-22T04:00:00Z,59700,162.9263637,817160,1604984,8
AF017,2016-01-22T04:14:00Z,14880,0,818984,1607029,NA
AM015,2016-01-22T04:27:00Z,16920,0,818497,1607790,NA
JM013,2016-01-22T04:47:00Z,13920,0,819677,1612944,NA
JM019,2016-01-22T04:57:00Z,17040,0,820552,1604704,NA
AM015,2016-01-22T09:58:00Z,19860,0,818497,1607790,NA
JM013,2016-01-22T10:05:00Z,19080,0,819677,1612944,NA
AM018,2016-01-22T10:05:00Z,21900,0,817160,1604984,NA
AF017,2016-01-22T10:33:00Z,22740,0,818984,1607029,NA
JM019,2016-01-22T10:35:00Z,20280,0,820552,1604704,NA
AF017,2016-01-23T04:34:00Z,64860,128.1600562,819020,1607152,3
AM018,2016-01-23T04:35:00Z,66600,0,817160,1604984,NA
JM019,2016-01-23T05:15:00Z,67200,0,820552,1604704,NA
AM015,2016-01-23T05:26:00Z,70080,0,818497,1607790,NA
JM013,2016-01-23T05:58:00Z,71580,0,819677,1612944,NA
AF017,2016-01-24T00:05:00Z,70260,0,819020,1607152,NA
AM015,2016-01-24T00:41:00Z,69300,0,818497,1607790,NA
AM018,2016-01-24T02:52:00Z,80220,0,817160,1604984,6
JM019,2016-01-24T03:33:00Z,80280,0,820552,1604704,NA
JM013,2016-01-24T03:45:00Z,78420,0,819677,1612944,NA
AM015,2016-01-24T04:50:00Z,14940,0,818497,1607790,NA
AF017,2016-01-24T05:25:00Z,19200,0,819020,1607152,NA
AM018,2016-01-24T09:36:00Z,24240,0,817160,1604984,NA
JM013,2016-01-24T09:40:00Z,21300,0,819677,1612944,NA
JM019,2016-01-24T10:10:00Z,23820,0,820552,1604704,NA
AM015,2016-01-24T10:20:00Z,19800,6.08276253,818491,1607791,5
AF017,2016-01-24T10:50:00Z,19500,0,819020,1607152,NA
AF017,2016-01-25T00:20:00Z,48600,0,819020,1607152,NA
AM015,2016-01-25T00:40:00Z,51600,0,818491,1607791,NA
JM013,2016-01-25T01:05:00Z,55500,0,819677,1612944,NA
AM018,2016-01-25T02:20:00Z,60240,0,817160,1604984,NA
AF017,2016-01-25T04:00:00Z,13200,21.37755833,819041,1607156,4
AM015,2016-01-25T04:15:00Z,12900,0,818491,1607791,NA
JM013,2016-01-25T04:45:00Z,13200,0,819677,1612944,NA
JM019,2016-01-25T05:10:00Z,68400,0,820552,1604704,NA
AM018,2016-01-25T05:35:00Z,11700,0,817160,1604984,NA
AF017,2016-01-25T08:25:00Z,15900,0,819041,1607156,4
AM015,2016-01-25T08:40:00Z,15900,0,818491,1607791,NA
JM013,2016-01-25T09:00:00Z,15300,0,819677,1612944,NA
JM019,2016-01-25T09:30:00Z,15600,0,820552,1604704,NA
AM018,2016-01-25T10:05:00Z,16200,0,817160,1604984,NA
AF017,2016-01-25T11:55:00Z,12600,0,819041,1607156,4
AF017,2016-01-25T23:48:00Z,42780,0,819041,1607156,NA
AM015,2016-01-26T00:13:00Z,55980,0,818491,1607791,NA
JM013,2016-01-26T00:45:00Z,56700,0,819677,1612944,NA
AM018,2016-01-26T00:45:00Z,52800,0,817160,1604984,NA
JM019,2016-01-26T01:17:00Z,56820,0,820552,1604704,NA
JM019,2016-01-26T01:55:00Z,2280,0,820552,1604704,NA
AF017,2016-01-26T04:27:00Z,16740,0,819041,1607156,NA
AM015,2016-01-26T05:00:00Z,17220,0,818491,1607791,NA
AM018,2016-01-26T06:22:00Z,20220,7.615773106,817167,1604987,3
JM019,2016-01-26T06:56:00Z,18060,0,820552,1604704,NA
AM018,2016-01-26T10:27:00Z,14700,59.46427499,817123,1604947,6
AF017,2016-01-26T10:34:00Z,22020,0,819041,1607156,NA
AM015,2016-01-26T10:55:00Z,21300,0,818491,1607791,NA
JM019,2016-01-26T10:57:00Z,14460,0,820552,1604704,NA
AF017,2016-01-26T23:45:00Z,47460,0,819041,1607156,NA
JM019,2016-01-26T23:55:00Z,46680,0,820552,1604704,NA
AM015,2016-01-27T00:05:00Z,47400,0,818491,1607791,NA
AM018,2016-01-27T02:05:00Z,56280,53.75872022,817114,1604894,9
AF017,2016-01-27T04:00:00Z,15300,0,819041,1607156,NA
AM015,2016-01-27T04:25:00Z,15600,0,818491,1607791,NA
JM019,2016-01-27T06:26:00Z,23460,0,820552,1604704,NA
AM018,2016-01-27T07:15:00Z,18600,0,817114,1604894,NA
AF017,2016-01-27T10:10:00Z,22200,0,819041,1607156,NA
JM019,2016-01-27T10:32:00Z,14760,0,820552,1604704,NA
AM015,2016-01-27T10:35:00Z,22200,0,818491,1607791,NA
AM018,2016-01-27T11:10:00Z,14100,0,817114,1604894,NA
AF017,2016-01-27T23:40:00Z,48600,0,819041,1607156,NA
JM019,2016-01-27T23:54:00Z,48120,0,820552,1604704,NA
AM015,2016-01-27T23:55:00Z,4.80E+04,0,818491,1607791,5
AM018,2016-01-28T00:53:00Z,49380,8.602325267,817119,1604901,9
JM013,2016-01-28T02:25:00Z,178800,0,819677,1612944,NA
AF017,2016-01-28T04:20:00Z,16800,0,819041,1607156,NA
AM015,2016-01-28T04:35:00Z,16800,0,818491,1607791,5
JM013,2016-01-28T04:55:00Z,9.00E+03,0,819677,1612944,NA
JM019,2016-01-28T06:53:00Z,25140,0,820552,1604704,NA
AF017,2016-01-28T09:45:00Z,19500,0,819041,1607156,NA
AM015,2016-01-28T09:55:00Z,19200,0,818491,1607791,5
AM018,2016-01-28T10:27:00Z,34440,85.47514259,817160,1604976,9
JM019,2016-01-28T12:03:00Z,18600,0,820552,1604704,NA
AM015,2016-01-29T01:00:00Z,54300,0,818491,1607791,NA
AF017,2016-01-29T03:30:00Z,63900,0,819041,1607156,NA
JM019,2016-01-29T03:55:00Z,57120,0,820552,1604704,NA
AM018,2016-01-29T04:27:00Z,64800,0,817160,1604976,NA
AM015,2016-01-29T05:50:00Z,17400,0,818491,1607791,5
AF017,2016-01-29T07:55:00Z,15900,0,819041,1607156,NA
JM019,2016-01-29T08:30:00Z,16500,77.36924454,820517,1604635,3
AM018,2016-01-29T09:05:00Z,16680,0,817160,1604976,NA
AF017,2016-01-29T11:35:00Z,13200,28.42534081,819059,1607178,3
AM015,2016-01-29T12:11:00Z,22860,0,818491,1607791,NA
JM019,2016-01-29T12:56:00Z,15960,0,820517,1604635,NA
AM018,2016-01-29T13:29:00Z,15840,0,817160,1604976,NA
AF017,2016-01-30T00:25:00Z,46200,164.5387492,818907,1607241,4
JM019,2016-01-30T01:25:00Z,44940,5,820514,1604639,5
AM018,2016-01-30T01:54:00Z,44700,0,817160,1604976,NA
